id,code,name,parent_id:id,note,reconcile,type,user_type:id
ECD3010107011200,3.01.01.07.01.12.00,Alimentação do Trabalhador,ECD301010701,"Contas que registram as despesas com alimentação do pessoal não ligado à produção, realizadas durante o período de apuração, ainda que a pessoa jurídica não tenha Programa de Alimentação do Trabalhador aprovado pelo Ministério do Trabalho.",FALSE,other,account.data_account_type_expense
ECD3010107011300,3.01.01.07.01.13.00,PIS/Pasep,ECD301010701,Contas que registram as Contribuições para o PIS/Pasep incidente sobre as demais receitas operacionais.,FALSE,other,account.data_account_type_expense
ECD3010107011400,3.01.01.07.01.14.00,Cofins,ECD301010701,Contas que registram a parcela da Cofins incidente sobre as demais receitas operacionais.,FALSE,other,account.data_account_type_expense
ECD3010107011500,3.01.01.07.01.15.00,CPMF,ECD301010701,Contas que registram a Contribuição Provisória sobre Movimentação ou Transmissão de Valores e de Créditos de Natureza Financeira.,FALSE,other,account.data_account_type_expense
ECD3010107011600,3.01.01.07.01.16.00,"Demais Impostos, Taxas e Contribuições, exceto IR e CSLL",ECD301010701,"Contas que registram os demais Impostos, Taxas e Contribuições, exceto: 
a) incorporadas ao custo de bens do ativo permanente;
b) correspondentes aos impostos não recuperáveis, incorporados ao custo das matérias-primas, materiais secundários, materiais de embalagem e mercadorias destinadas à revenda;
c) correspondentes aos impostos recuperáveis;
d) correspondentes aos impostos e contribuições redutores da receita bruta;
e) correspondentes às Contribuições para o PIS/Pasep e à Cofins incidentes sobre as demais receitas operacionais, e à CPMF, indicados em contas específicas;
f) correspondentes à contribuição social sobre o lucro líquido e ao imposto de renda devidos, que são informados em contas específicas.",FALSE,other,account.data_account_type_expense
ECD3010107011700,3.01.01.07.01.17.00,Arrendamento Mercantil,ECD301010701,"Contas que registram as despesas, não computadas nos custos, pagas ou creditadas a título de contraprestação de arrendamento mercantil, decorrentes de contrato celebrado com observância da Lei no 6.099, de 12 de setembro de 1974, com as alterações da Lei no 7.132, de 26 de outubro de 1983, e da Portaria MF no 140, de 1984",FALSE,other,account.data_account_type_expense
ECD3010107011800,3.01.01.07.01.18.00,Aluguéis,ECD301010701,Contas que registram as despesas com aluguéis não decorrentes de arrendamento mercantil.,FALSE,other,account.data_account_type_expense
ECD3010107011900,3.01.01.07.01.19.00,Despesas com Veículos e de Conservação de Bens e Instalações,ECD301010701,"Contas que registram as despesas relativas aos bens que não estejam ligados diretamente à produção, as realizadas com reparos que não impliquem aumento superior a um ano da vida útil do bem, prevista no ato de sua aquisição, e as relativas a combustíveis e lubrificantes para veículos.",FALSE,other,account.data_account_type_expense
ECD3010107012001,3.01.01.07.01.20.01,"Propaganda, Publicidade e Patrocínio (Associações Desportivas que Mantenham Equipe de Futebol Profissional)",ECD301010701,"Contas que registram as despesas relativas a propaganda publicidade e patrocínio com associações desportivas que mantenham equipe de futebol profissional e possuam registro na Federação de Futebol do respectivo Estado, a título de propaganda, publicidade e patrocínio.",FALSE,other,account.data_account_type_expense
ECD3010107012002,3.01.01.07.01.20.02,"Propaganda, Publicidade e Patrocínio",ECD301010701,"Contas que registram de propaganda, publicidade, exceto as classificadas na conta precedente",FALSE,other,account.data_account_type_expense
ECD3010107012100,3.01.01.07.01.21.00,Multas,ECD301010701,Contas que registram as despesas com multas.,FALSE,other,account.data_account_type_expense
ECD3010107012200,3.01.01.07.01.22.00,Encargos de Depreciação e Amortização,ECD301010701,"Contas que registram apenas os encargos a esses títulos, com bens não aplicados diretamente na produção. Inclui a amortização dos ajustes de variação cambial contabilizada no ativo diferido, relativa à atividade geral da pessoa jurídica.",FALSE,other,account.data_account_type_expense
ECD3010107012300,3.01.01.07.01.23.00,Perdas em Operações de Crédito,ECD301010701,Contas que registram as perdas no recebimento de créditos decorrentes das atividades da pessoa jurídica.,FALSE,other,account.data_account_type_expense
ECD3010107012400,3.01.01.07.01.24.00,Provisões para Férias e 13o Salário de Empregados,ECD301010701,"Contas que registram as despesas com a constituição de provisões para:
a) pagamento de remuneração correspondente a férias e adicional de férias de empregados, inclusive encargos sociais (Decreto no 3.000, de 1999, art. 337, e PN CST no 7, de 1980); 
b) o 13o salário, no caso de apuração trimestral do imposto, inclusive encargos sociais (Decreto no 3.000, de 1999, art. 338).",FALSE,other,account.data_account_type_expense
ECD3010107012500,3.01.01.07.01.25.00,Provisão para Perda de Estoque,ECD301010701,Contas que registram as despesas com a constituição de provisão para perda de estoque,FALSE,other,account.data_account_type_expense
ECD3010107012600,3.01.01.07.01.26.00,Demais Provisões,ECD301010701,Contas que registram as despesas com provisões não relacionadas em contas específicas,FALSE,other,account.data_account_type_expense
ECD3010107012700,3.01.01.07.01.27.00,Gratificações a Administradores,ECD301010701,Contas que registram as gratificações a administradores.,FALSE,other,account.data_account_type_expense
ECD3010107012800,3.01.01.07.01.28.00,Royalties e Assistência Técnica - PAÍS,ECD301010701,"Contas que registram as despesas correspondentes às importâncias pagas a beneficiário pessoa física ou jurídica, residente ou domiciliado no Brasil, a título de royalties e assistência técnica, científica ou assemelhada, que não estejam relacionados com a produção de bens e/ou serviços.",FALSE,other,account.data_account_type_expense
ECD3010107012900,3.01.01.07.01.29.00,Royalties e Assistência Técnica - EXTERIOR,ECD301010701,"Contas que registram as despesas correspondentes às importâncias pagas a beneficiário pessoa física ou jurídica, residente ou domiciliado no exterior, a título de royalties e assistência técnica, científica ou assemelhada, que não estejam relacionados com a produção de bens e/ou serviços.",FALSE,other,account.data_account_type_expense
ECD3010107013000,3.01.01.07.01.30.00,"Assistência Médica, Odontológica e Farmacêutica a Empregados",ECD301010701,"Indicar o valor das despesas com assistência médica, odontológica e farmacêutica. 
Atenção: o valor referente à contratação de serviços de profissionais liberais sem vínculo empregatício ou de sociedades civis deve ser informado nas contas Prestação de Serviços por Pessoa Física sem Vínculo Empregatício ou Prestação de Serviço Pessoa Jurídica, conforme o caso.",FALSE,other,account.data_account_type_expense
ECD3010107013100,3.01.01.07.01.31.00,Pesquisas Científicas e Tecnológicas,ECD301010701,"Contas que registram as despesas efetuadas a esse título, inclusive a contrapartida das amortizações daquelas registradas no ativo diferido",FALSE,other,account.data_account_type_expense
ECD3010107013200,3.01.01.07.01.32.00,Bens de Natureza Permanente Deduzidos como Despesa,ECD301010701,"Contas que registram as despesas com aquisição de bens do ativo imobilizado cujo prazo de vida útil não ultrapasse um ano, ou, caso exceda esse prazo, tenha valor unitário igual ou inferior ao fixado no art. 301 do Decreto no 3.000, de 1999.",FALSE,other,account.data_account_type_expense
ECD3010107013301,3.01.01.07.01.33.01,"Despesas com viagens, diárias e ajusta de custo",ECD301010701,"Contas que registram as despesas operacionais com viagens, diárias e ajuda de custo",FALSE,other,account.data_account_type_expense
ECD3010107013390,3.01.01.07.01.33.90,Outras Despesas Operacionais,ECD301010701,"Contas que registram as demais despesas operacionais, cujos títulos não se adaptem à nomenclatura específica desta ficha, tais como:
a) contribuição sindical;
b) prêmios de seguro;
c) fretes e carretos que não componham os custos;
d) transporte de empregados.",FALSE,other,account.data_account_type_expense
ECD3010109,3.01.01.09,OUTRAS DESPESAS OPERACIONAIS,ECD30101,,FALSE,view,account.data_account_type_view
ECD301010901,3.01.01.09.01,OUTRAS DESPESAS OPERACIONAIS,ECD3010109,,FALSE,view,account.data_account_type_view
ECD3010109010100,3.01.01.09.01.01.00,(-) Variações Cambiais Passivas,ECD301010901,"Contas que registram as perdas monetárias passivas resultantes da atualização dos direitos de créditos e das obrigações, calculadas com base nas variações nas taxas de câmbio (Lei no 9.069, de 1995, art.52, e Lei no 9.249, de 1995, art. 8o).Inclusive a variação cambial passiva correspondente: 
a) à atualização das obrigações e dos créditos em moeda estrangeira, registrada em qualquer data e apurada no encerramento do período de apuração em função da taxa de câmbio vigente;
b) às operações com moeda estrangeira e conversão de obrigações para moeda nacional, ou novação dessas obrigações, ou sua extinção, total ou parcial, em virtude de capitalização, dação em pagamento, compensação, ou qualquer outro modo, desde que observadas as condições fixadas pelo Banco Central do Brasil.
Atenção: a amortização dos ajustes de variação cambial contabilizada no ativo diferido deve ser informada na conta Encargos de Depreciação e Amortização (Lei no 9.816, de 1999, art. 2o, e Lei no 10.305, de 2001).",FALSE,other,account.data_account_type_expense
ECD3010109010200,3.01.01.09.01.02.00,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",ECD301010901,"Contas que registram:
a) o somatório das perdas incorridas, em cada mês do período de apuração, em operações realizadas nas bolsas de valores, de mercadorias, de futuros e assemelhadas, existentes no País;
b) as perdas incorridas nas alienações, fora de bolsa, de ouro, ativo financeiro, e de participações societárias, exceto as alienações de participações societárias permanentes em sociedades coligadas e controladas e de participações societárias que permanecerem no ativo da pessoa jurídica até o término do ano-calendário seguinte ao de suas aquisições; e
c) as perdas em operações de swap e no resgate de quota de fundo de investimento que mantenha, no mínimo, 67% (sessenta e sete por cento) de ações negociadas no mercado à vista de bolsa de valores ou entidade assemelhada (Lei no 9.532, de 1997, art. 28, alterado pela MP no 1.636, de 1998, art. 2o, e reedições). São consideradas assemelhadas às bolsas de valores, de mercadorias e de futuros as entidades cujo objeto social seja análogo ao das referidas bolsas e que funcionem sob a supervisão e fiscalização da Comissão de Valores Mobiliários (CVM).
Atenção: as perdas apuradas em operações day-trade devem ser informadas em conta própria.",FALSE,other,account.data_account_type_expense
ECD3010109010300,3.01.01.09.01.03.00,(-) Perdas em Operações Day-Trade,ECD301010901,"Contas que registram o somatório das perdas diárias apuradas, em cada mês do período de apuração, em operações day-trade.Não se caracteriza como day-trade o exercício da opção e a venda ou compra do ativo no mercado à vista, no mesmo dia.Também não se caracterizam como day-trade as operações iniciadas por intermédio de uma instituição e encerradas em outra, quando houver a liquidação física mediante movimentação de títulos ou valores mobiliários em custódia.",FALSE,other,account.data_account_type_expense
